,floor,szhil,skitchen,roof_heigh,rooms,plan,sanuzel,balcon,type_remont,type_build,vtor_perv,price_meter,price_object,xlon,ylat,Tashkent,min_eucl
37797,9,94.0,11.0,2.8,4.0,Раздельная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,510.64,48000.0,69.24082,41.22246,True,0.05573658077958962
37798,8,136.0,0.0,0.0,4.0,,,0.0,Черновая отделка,Кирпичный,Новостройки,1397.06,190000.0,69.28026161,41.35392295,True,0.007935866351861083
37799,9,65.0,0.0,0.0,2.0,Раздельная,Совмещенный,1.0,Средний,Панельный,Вторичный рынок,538.46,35000.0,69.27937,41.2826,True,0.011700585284507316
37800,4,48.0,0.0,0.0,2.0,,Раздельный,0.0,Евроремонт,Панельный,Вторичный рынок,672.92,32300.0,69.2070808,41.288656599999996,True,0.00849111583950748
37801,4,56.0,0.0,2.7,2.0,,Совмещенный,1.0,Авторский проект,Кирпичный,Вторичный рынок,676.79,37900.0,69.3487652,41.33605026,True,0.02313118885028585
37802,4,50.0,0.0,0.0,2.0,Смежная,Раздельный,1.0,Евроремонт,Панельный,Вторичный рынок,1000.0,50000.0,69.20438,41.269870000000004,True,0.004690757934486118
37803,0,0.0,0.0,0.0,0.0,,,0.0,,,Не указано,0.0,0.0,69.34586999999999,41.33612,True,0.020572223433542192
37804,4,60.0,0.0,0.0,2.0,Раздельная,Совмещенный,0.0,,Кирпичный,Вторичный рынок,546.67,32800.0,69.2070808,41.288656599999996,True,0.00849111583950748
37806,4,45.0,0.0,0.0,2.0,Раздельная,Раздельный,1.0,Евроремонт,Панельный,Вторичный рынок,800.0,36000.0,69.20438,41.269870000000004,True,0.004690757934486118
37807,0,0.0,0.0,0.0,0.0,,,0.0,,,Не указано,0.0,0.0,69.27937,41.2826,True,0.011700585284507316
37808,4,70.0,0.0,0.0,3.0,Раздельная,Совмещенный,1.0,Средний,Кирпичный,Вторичный рынок,550.0,38500.0,69.27937,41.2826,True,0.011700585284507316
37809,4,20.0,0.0,0.0,1.0,,Совмещенный,0.0,,,Вторичный рынок,555.0,11100.0,69.2070808,41.288656599999996,True,0.00849111583950748
37810,9,210.0,0.0,3.0,4.0,Раздельная,2 санузла и более,1.0,Авторский проект,,Новостройки,1238.1,260000.0,69.29648,41.27485,True,0.02013739546217117
37811,4,65.0,0.0,0.0,3.0,Раздельная,Раздельный,1.0,Евроремонт,,Вторичный рынок,767.69,49900.0,69.27937,41.2826,True,0.011700585284507316
37812,5,75.0,0.0,0.0,3.0,,Раздельный,0.0,Средний,,Вторичный рынок,520.0,39000.0,69.21743000000001,41.36022,True,0.018234660210713276
37813,4,70.0,0.0,0.0,3.0,,Раздельный,0.0,,Панельный,Вторичный рынок,539.29,37750.0,69.20438,41.269870000000004,True,0.004690757934486118
37814,9,75.0,0.0,0.0,3.0,Раздельная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,666.67,50000.0,69.27937,41.2826,True,0.011700585284507316
37815,4,45.0,0.0,0.0,2.0,Раздельная,Совмещенный,1.0,Средний,Кирпичный,Вторичный рынок,766.67,34500.0,69.27937,41.2826,True,0.011700585284507316
37816,9,100.0,0.0,0.0,4.0,Раздельная,2 санузла и более,0.0,Авторский проект,Монолитный,Вторичный рынок,820.0,82000.0,69.24859570000001,41.33323533,True,0.005640393500358649
37817,5,130.0,0.0,0.0,4.0,Раздельная,2 санузла и более,0.0,Авторский проект,Кирпичный,Новостройки,1269.23,165000.0,69.32618000000001,41.2783,True,0.015634422183120743
37818,5,110.0,0.0,0.0,3.0,,,1.0,Евроремонт,Кирпичный,Вторичный рынок,900.0,99000.0,69.34586999999999,41.33612,True,0.020572223433542192
37819,4,100.0,0.0,0.0,3.0,Раздельная,2 санузла и более,0.0,Евроремонт,Кирпичный,Вторичный рынок,870.0,87000.0,69.28595,41.35389,True,0.0022476487714913067
37820,5,45.0,0.0,0.0,2.0,,Раздельный,1.0,Евроремонт,,Вторичный рынок,933.33,42000.0,69.27937,41.2826,True,0.011700585284507316
37821,4,50.0,7.0,0.0,2.0,Смежно-раздельная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,538.0,26900.0,69.2243047,41.2831156,True,0.008964243696486685
37822,4,70.0,5.0,0.0,3.0,Смежно-раздельная,Совмещенный,0.0,Средний,Кирпичный,Вторичный рынок,670.0,46900.0,69.2243047,41.2831156,True,0.008964243696486685
37823,5,38.0,0.0,0.0,1.0,,Совмещенный,1.0,Средний,Кирпичный,Вторичный рынок,631.58,24000.0,69.2070808,41.288656599999996,True,0.00849111583950748
37824,9,96.0,0.0,3.0,3.0,Раздельная,Раздельный,1.0,Требует ремонта,Кирпичный,Новостройки,4.69,450.0,69.27937,41.2826,True,0.011700585284507316
37825,4,70.0,0.0,0.0,3.0,Раздельная,,1.0,Евроремонт,Кирпичный,Вторичный рынок,1142.86,80000.0,69.28595,41.35389,True,0.0022476487714913067
37826,9,75.0,0.0,0.0,3.0,,,0.0,,,Вторичный рынок,1466.67,110000.0,69.29648,41.27485,True,0.02013739546217117
37827,4,52.0,0.0,0.0,2.0,Смежная,Совмещенный,0.0,Средний,Кирпичный,Вторичный рынок,865.38,45000.0,69.27092548,41.29489059,True,0.004494584476725382
37828,9,72.0,0.0,0.0,3.0,Раздельная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,652.78,47000.0,69.27937,41.2826,True,0.011700585284507316
37829,4,52.0,0.0,0.0,2.0,Смежно-раздельная,Раздельный,0.0,,Панельный,Вторичный рынок,687.5,35750.0,69.20438,41.269870000000004,True,0.004690757934486118
37830,9,72.0,0.0,0.0,3.0,Раздельная,Раздельный,1.0,Требует ремонта,Панельный,Вторичный рынок,611.11,44000.0,69.28595,41.35389,True,0.0022476487714913067
37831,4,70.0,5.0,0.0,3.0,Смежно-раздельная,Раздельный,1.0,Евроремонт,Кирпичный,Вторичный рынок,670.0,46900.0,69.2243047,41.2831156,True,0.008964243696486685
37832,4,65.0,0.0,0.0,3.0,,Раздельный,1.0,Евроремонт,,Вторичный рынок,584.62,38000.0,69.27937,41.2826,True,0.011700585284507316
37833,4,54.0,0.0,0.0,2.0,,,1.0,Средний,Кирпичный,Вторичный рынок,620.37,33500.0,69.27937,41.2826,True,0.011700585284507316
37834,5,62.0,0.0,2.8,2.0,Раздельная,Раздельный,1.0,Требует ремонта,Панельный,Вторичный рынок,508.06,31500.0,69.27937,41.2826,True,0.011700585284507316
37835,4,85.0,0.0,2.7,4.0,Смежно-раздельная,Раздельный,0.0,Авторский проект,Кирпичный,Вторичный рынок,482.35,41000.0,69.34586999999999,41.33612,True,0.020572223433542192
37836,4,60.0,0.0,0.0,2.0,,,0.0,Авторский проект,,Вторичный рынок,1000.0,60000.0,69.24348,41.28218,True,0.02241700577686989
37837,4,28.0,0.0,0.0,1.0,,Совмещенный,1.0,Средний,Кирпичный,Вторичный рынок,839.29,23500.0,69.20438,41.269870000000004,True,0.004690757934486118
37838,4,65.0,0.0,0.0,3.0,,Раздельный,1.0,Средний,,Вторичный рынок,541.54,35200.0,69.27937,41.2826,True,0.011700585284507316
37839,9,80.0,0.0,0.0,3.0,Раздельная,Совмещенный,0.0,Евроремонт,Панельный,Вторичный рынок,687.5,55000.0,69.3662892,41.296488399999994,True,0.04370283755775254
37840,4,30.0,0.0,0.0,1.0,,Совмещенный,0.0,Евроремонт,Кирпичный,Вторичный рынок,966.67,29000.0,69.20438,41.269870000000004,True,0.004690757934486118
37841,4,56.0,0.0,0.0,2.0,,,0.0,,,Вторичный рынок,642.86,36000.0,69.21012349,41.27053582,True,0.006714335227888448
37842,6,140.0,0.0,0.0,4.0,Раздельная,2 санузла и более,1.0,Авторский проект,Кирпичный,Вторичный рынок,714.29,100000.0,69.34586999999999,41.33612,True,0.020572223433542192
37843,4,45.0,0.0,0.0,2.0,,Раздельный,1.0,Евроремонт,,Вторичный рынок,811.11,36500.0,69.27937,41.2826,True,0.011700585284507316
37844,4,209.0,0.0,0.0,5.0,Раздельная,Раздельный,1.0,Евроремонт,Кирпичный,Вторичный рынок,479.74,100266.0,69.20692999,41.26871488,True,0.006230093167402998
37845,4,30.0,0.0,0.0,1.0,,,0.0,,,Вторичный рынок,916.67,27500.0,69.20716602,41.26543928,True,0.009425549834291834
37846,4,70.0,0.0,0.0,3.0,,,0.0,,,Вторичный рынок,685.71,48000.0,69.21689373,41.26548464,True,0.01516126083616819
37847,8,136.0,0.0,0.0,3.0,,,0.0,Авторский проект,,Новостройки,1911.76,260000.0,69.28595,41.35389,True,0.0022476487714913067
37848,4,34.0,0.0,0.0,1.0,,Раздельный,0.0,,,Вторичный рынок,705.85,23999.0,69.20692999,41.26871488,True,0.006230093167402998
37849,9,40.0,0.0,0.0,2.0,Студия,Совмещенный,0.0,Евроремонт,,Вторичный рынок,775.0,31000.0,69.20438,41.269870000000004,True,0.004690757934486118
37850,4,80.0,0.0,0.0,3.0,,,0.0,,,Вторичный рынок,1062.5,85000.0,69.34586999999999,41.33612,True,0.020572223433542192
37851,8,98.0,0.0,0.0,3.0,,,0.0,Черновая отделка,,Новостройки,765.31,75000.0,69.29648,41.27485,True,0.02013739546217117
37852,9,61.0,5.0,0.0,2.0,,Раздельный,1.0,Средний,Панельный,Вторичный рынок,590.16,36000.0,69.28595,41.35389,True,0.0022476487714913067
37854,4,56.0,0.0,0.0,2.0,,,0.0,,,Вторичный рынок,641.07,35900.0,69.2243047,41.2831156,True,0.008964243696486685
37855,4,42.0,0.0,0.0,2.0,Смежная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,738.1,31000.0,69.27937,41.2826,True,0.011700585284507316
37856,9,45.0,0.0,0.0,1.0,,,0.0,Требует ремонта,,Вторичный рынок,711.11,32000.0,69.34586999999999,41.33612,True,0.020572223433542192
37858,8,151.0,0.0,3.2,4.0,Раздельная,2 санузла и более,1.0,Евроремонт,Кирпичный,Новостройки,2450.33,370000.0,69.29648,41.27485,True,0.02013739546217117
37859,4,52.0,0.0,0.0,2.0,Смежная,Совмещенный,1.0,Средний,Кирпичный,Вторичный рынок,648.08,33700.0,69.27937,41.2826,True,0.011700585284507316
37860,4,95.0,0.0,0.0,4.0,Раздельная,Раздельный,0.0,Авторский проект,Кирпичный,Вторичный рынок,505.26,48000.0,69.21923496,41.28162264,True,0.0067974315245662815
37861,4,35.0,0.0,0.0,1.0,,,0.0,,,Вторичный рынок,642.86,22500.0,69.21042524,41.27038437,True,0.007047042915613642
37862,5,85.0,0.0,0.0,4.0,Раздельная,Раздельный,0.0,Средний,Кирпичный,Вторичный рынок,517.65,44000.0,69.21923496,41.28162264,True,0.0067974315245662815
37864,4,48.0,0.0,0.0,2.0,,Раздельный,0.0,,Панельный,Вторичный рынок,708.33,34000.0,69.20438,41.269870000000004,True,0.004690757934486118
37865,4,62.0,0.0,0.0,2.0,Раздельная,Раздельный,1.0,Средний,Кирпичный,Вторичный рынок,733.87,45500.0,69.27937,41.2826,True,0.011700585284507316
37866,5,52.0,0.0,0.0,2.0,Смежная,Совмещенный,0.0,Средний,Кирпичный,Вторичный рынок,730.77,38000.0,69.24348,41.28218,True,0.02241700577686989
37867,4,65.0,0.0,0.0,2.0,Раздельная,Раздельный,1.0,Требует ремонта,Кирпичный,Вторичный рынок,592.31,38500.0,69.21812,41.32463,True,0.007452877699256863
37868,4,30.0,0.0,0.0,1.0,,,0.0,,,Вторичный рынок,893.33,26800.0,69.21042524,41.27038437,True,0.007047042915613642
37869,12,55.0,0.0,0.0,2.0,Раздельная,,0.0,,,Новостройки,563.64,31000.0,69.27937,41.2826,True,0.011700585284507316
37870,25,72.0,0.0,0.0,2.0,,,1.0,Черновая отделка,Монолитный,Новостройки,17.36,1250.0,69.34586999999999,41.33612,True,0.020572223433542192
37871,4,34.0,0.0,0.0,1.0,,,0.0,,,Вторичный рынок,673.5,22899.0,69.21723370000001,41.28091667,True,0.004920442748269896
37872,4,48.0,0.0,0.0,2.0,,,0.0,,,Вторичный рынок,770.83,37000.0,69.2064948,41.26862491,True,0.00617689109569496
37874,4,65.0,0.0,0.0,3.0,Раздельная,Совмещенный,0.0,Средний,Кирпичный,Вторичный рынок,953.85,62000.0,69.29648,41.27485,True,0.02013739546217117
37875,6,140.0,0.0,0.0,4.0,,,0.0,Авторский проект,,Новостройки,1357.14,190000.0,69.28595,41.35389,True,0.0022476487714913067
37876,5,100.0,9.0,0.0,4.0,,Раздельный,1.0,,Панельный,Вторичный рынок,600.0,60000.0,69.35692437,41.321925,True,0.029488356360380143
37877,4,85.0,0.0,0.0,2.0,,,0.0,Евроремонт,Кирпичный,Вторичный рынок,917.65,78000.0,69.34586999999999,41.33612,True,0.020572223433542192
37878,4,67.0,0.0,0.0,3.0,Раздельная,Совмещенный,0.0,Средний,,Вторичный рынок,514.93,34500.0,69.20438,41.269870000000004,True,0.004690757934486118
37879,4,67.0,0.0,0.0,2.0,Раздельная,Раздельный,1.0,Требует ремонта,Кирпичный,Вторичный рынок,488.0,32696.0,69.20692999,41.26871488,True,0.006230093167402998
37880,4,48.0,0.0,0.0,2.0,Смежная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,656.25,31500.0,69.20109048,41.27437232,True,0.0036526991790716665
37881,4,90.0,0.0,0.0,4.0,,,0.0,Требует ремонта,,Вторичный рынок,933.33,84000.0,69.29648,41.27485,True,0.02013739546217117
37882,2,54.0,4.0,3.0,2.0,Раздельная,Раздельный,0.0,Евроремонт,Кирпичный,Вторичный рынок,425.93,23000.0,69.3667478,41.3256704,True,0.03898461986988758
37883,4,65.0,0.0,0.0,2.0,Раздельная,Раздельный,1.0,Средний,Кирпичный,Вторичный рынок,630.77,41000.0,69.20438,41.269870000000004,True,0.004690757934486118
37884,9,84.0,12.0,3.0,3.0,Раздельная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,446.43,37500.0,69.2232752,41.210970700000004,True,0.05230611254461256
37885,4,33.0,0.0,0.0,1.0,Раздельная,Раздельный,1.0,Евроремонт,Панельный,Вторичный рынок,866.67,28600.0,69.2070808,41.288656599999996,True,0.00849111583950748
37886,4,35.0,0.0,0.0,1.0,,,0.0,,Кирпичный,Новостройки,714.29,25000.0,69.27701591,41.36127711,True,0.013430818724861534
37887,9,165.0,0.0,0.0,4.0,,,0.0,Требует ремонта,,Вторичный рынок,636.36,105000.0,69.27937,41.2826,True,0.011700585284507316
37888,4,45.0,0.0,0.0,2.0,Раздельная,Раздельный,1.0,Евроремонт,Панельный,Вторичный рынок,822.22,37000.0,69.27937,41.2826,True,0.011700585284507316
37889,4,48.0,0.0,0.0,2.0,Раздельная,,1.0,Требует ремонта,Кирпичный,Вторичный рынок,493.75,23700.0,69.27937,41.2826,True,0.011700585284507316
37890,9,43.0,0.0,0.0,1.0,Смежно-раздельная,Совмещенный,1.0,Требует ремонта,Панельный,Вторичный рынок,706.26,30369.0,69.28595,41.35389,True,0.0022476487714913067
37891,4,42.0,0.0,0.0,2.0,Смежная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,714.29,30000.0,69.20438,41.269870000000004,True,0.004690757934486118
37892,4,30.0,0.0,0.0,1.0,,Раздельный,0.0,,,Вторичный рынок,799.97,23999.0,69.20737959,41.26812872,True,0.00694024738078343
37893,9,98.0,0.0,3.0,4.0,Раздельная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,438.78,43000.0,69.2864606,41.2466747,True,0.045462361025907436
37894,4,33.0,0.0,0.0,1.0,,Раздельный,0.0,,Панельный,Вторичный рынок,863.64,28500.0,69.20741473,41.28857575,True,0.008219850494712277
37895,4,50.0,0.0,0.0,2.0,,Совмещенный,1.0,Евроремонт,,Вторичный рынок,560.0,28000.0,69.3133496,41.2458548,True,0.04858962126422435
37896,4,56.0,0.0,0.0,2.0,,,0.0,,,Вторичный рынок,705.36,39500.0,69.2116843,41.2216481,True,0.03740370140106201
37898,4,48.0,0.0,0.0,2.0,Раздельная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,666.67,32000.0,69.20109048,41.27437232,True,0.0036526991790716665
37899,4,70.0,0.0,0.0,3.0,Раздельная,Раздельный,0.0,Евроремонт,Кирпичный,Вторичный рынок,638.57,44700.0,69.27937,41.2826,True,0.011700585284507316
37900,9,130.0,0.0,0.0,5.0,Раздельная,2 санузла и более,1.0,Евроремонт,Кирпичный,Вторичный рынок,1223.08,159000.0,69.2520825,41.2846159,True,0.024336727377773388
37902,4,45.0,0.0,0.0,2.0,Смежная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,793.33,35700.0,69.27937,41.2826,True,0.011700585284507316
37903,5,38.0,0.0,0.0,3.0,,,0.0,Евроремонт,Панельный,Вторичный рынок,1000.0,38000.0,69.34586999999999,41.33612,True,0.020572223433542192
37904,9,58.0,0.0,0.0,2.0,,,0.0,,,Вторичный рынок,767.24,44500.0,69.34586999999999,41.33612,True,0.020572223433542192
37905,4,75.0,0.0,0.0,3.0,,,1.0,,Кирпичный,Вторичный рынок,953.33,71500.0,69.27789655,41.32695848,True,0.0058752267592754835
37906,3,53.0,0.0,2.8,2.0,Смежная,Совмещенный,1.0,Требует ремонта,Кирпичный,Вторичный рынок,490.57,26000.0,69.34586999999999,41.33612,True,0.020572223433542192
37907,4,50.0,0.0,0.0,2.0,Раздельная,Раздельный,0.0,Средний,Кирпичный,Вторичный рынок,656.0,32800.0,69.27937,41.2826,True,0.011700585284507316
37908,4,90.0,0.0,0.0,4.0,,Раздельный,0.0,Требует ремонта,Кирпичный,Вторичный рынок,627.78,56500.0,69.34586999999999,41.33612,True,0.020572223433542192
37909,4,50.0,0.0,0.0,2.0,Смежная,Раздельный,0.0,Евроремонт,Панельный,Вторичный рынок,619.98,30999.0,69.21301190000001,41.26411896,True,0.013311081573326696
37910,9,58.0,12.0,3.0,2.0,Раздельная,Раздельный,1.0,Средний,Монолитный,Вторичный рынок,448.28,26000.0,69.27937,41.2826,True,0.011700585284507316
37911,7,53.0,10.0,3.0,2.0,Раздельная,Совмещенный,1.0,Евроремонт,Монолитный,Новостройки,556.6,29500.0,69.24082,41.22246,True,0.05573658077958962
37912,4,62.0,0.0,0.0,2.0,Раздельная,Раздельный,0.0,Средний,Кирпичный,Вторичный рынок,572.58,35500.0,69.2070983,41.25834771,True,0.011417148860987665
37913,4,30.0,0.0,0.0,1.0,,Раздельный,0.0,Средний,Панельный,Вторичный рынок,850.0,25500.0,69.20438,41.269870000000004,True,0.004690757934486118
37915,4,60.0,12.0,2.8,2.0,Раздельная,Совмещенный,1.0,Евроремонт,Кирпичный,Вторичный рынок,1133.33,68000.0,69.29412739,41.31718729999999,True,0.0009496263802683897
37916,4,47.0,0.0,0.0,2.0,,Раздельный,1.0,Евроремонт,Панельный,Вторичный рынок,670.21,31500.0,69.20438,41.269870000000004,True,0.004690757934486118
37917,5,20.0,0.0,0.0,1.0,,Раздельный,0.0,Средний,Кирпичный,Вторичный рынок,550.0,11000.0,69.20438,41.269870000000004,True,0.004690757934486118
37918,8,147.0,12.0,3.25,4.0,Раздельная,2 санузла и более,1.0,Черновая отделка,,Новостройки,557.82,82000.0,69.29187905,41.30194139,True,0.011356394100006799
37919,4,60.0,0.0,0.0,2.0,,Раздельный,1.0,Евроремонт,,Вторичный рынок,1133.33,68000.0,69.34586999999999,41.33612,True,0.020572223433542192
37920,4,30.0,0.0,0.0,1.0,,Раздельный,0.0,Средний,Панельный,Вторичный рынок,733.33,22000.0,69.27937,41.2826,True,0.011700585284507316
37921,6,140.0,0.0,3.3,3.0,Раздельная,2 санузла и более,1.0,Авторский проект,,Новостройки,1050.0,147000.0,69.24348,41.28218,True,0.02241700577686989
37922,4,84.0,0.0,0.0,3.0,Раздельная,Совмещенный,0.0,Евроремонт,Кирпичный,Вторичный рынок,1178.57,99000.0,69.34586999999999,41.33612,True,0.020572223433542192
37923,5,78.0,0.0,2.8,3.0,Раздельная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,589.74,46000.0,69.1595595,41.26657787,True,0.03806839644438939
37924,5,52.0,0.0,0.0,2.0,Раздельная,Раздельный,0.0,,Панельный,Вторичный рынок,596.15,31000.0,69.24348,41.28218,True,0.02241700577686989
37925,8,148.0,12.0,3.2,4.0,Раздельная,2 санузла и более,1.0,Черновая отделка,,Новостройки,662.16,98000.0,69.34558107,41.33330754,True,0.019124871947706942
37926,4,18.0,0.0,0.0,1.0,Смежная,Совмещенный,0.0,Средний,,Вторичный рынок,555.56,10000.0,69.3496145,41.3480672,True,0.03080784459338348
37927,9,110.0,0.0,0.0,4.0,,,0.0,Средний,,Вторичный рынок,772.73,85000.0,69.27937,41.2826,True,0.011700585284507316
37928,5,82.0,0.0,0.0,4.0,,,1.0,,,Новостройки,670.73,55000.0,69.17795159,41.32230941,True,0.03694315981417388
37929,5,92.0,0.0,0.0,4.0,Раздельная,Раздельный,1.0,Средний,Кирпичный,Вторичный рынок,434.78,40000.0,69.20438,41.269870000000004,True,0.004690757934486118
37930,5,16.0,0.0,0.0,1.0,,Совмещенный,0.0,Авторский проект,,Вторичный рынок,781.25,12500.0,69.3496145,41.3480672,True,0.03080784459338348
37931,4,48.0,0.0,2.8,2.0,Смежно-раздельная,Раздельный,1.0,Авторский проект,Панельный,Вторичный рынок,562.5,27000.0,69.34586999999999,41.33612,True,0.020572223433542192
37932,4,63.0,0.0,0.0,2.0,Раздельная,Раздельный,1.0,Требует ремонта,Кирпичный,Вторичный рынок,603.17,38000.0,69.21812,41.32463,True,0.007452877699256863
37933,4,56.0,0.0,0.0,2.0,,,0.0,Средний,,Вторичный рынок,821.43,46000.0,69.28595,41.35389,True,0.0022476487714913067
37934,4,45.0,0.0,0.0,2.0,Смежная,Раздельный,1.0,Евроремонт,Панельный,Вторичный рынок,766.67,34500.0,69.20438,41.269870000000004,True,0.004690757934486118
37935,4,80.0,0.0,0.0,3.0,Раздельная,Раздельный,1.0,Евроремонт,Кирпичный,Вторичный рынок,1375.0,110000.0,69.34586999999999,41.33612,True,0.020572223433542192
37936,4,62.0,0.0,0.0,3.0,Смежно-раздельная,,0.0,Требует ремонта,,Вторичный рынок,540.32,33500.0,69.3496145,41.3480672,True,0.03080784459338348
37937,4,78.0,0.0,0.0,3.0,,Совмещенный,1.0,Евроремонт,,Вторичный рынок,641.03,50000.0,69.3496145,41.3480672,True,0.03080784459338348
37938,4,27.0,0.0,0.0,1.0,,,1.0,Евроремонт,,Вторичный рынок,981.48,26500.0,69.20446537,41.28051052,True,0.005969794315328213
37939,4,30.0,0.0,3.0,1.0,Смежная,Совмещенный,0.0,Евроремонт,Кирпичный,Вторичный рынок,850.0,25500.0,69.20438,41.269870000000004,True,0.004690757934486118
37940,5,200.0,12.0,3.2,5.0,Раздельная,2 санузла и более,1.0,Черновая отделка,Кирпичный,Новостройки,600.0,120000.0,69.29021454,41.27716064,True,0.015517148337923793
37941,9,73.0,0.0,0.0,2.0,,,0.0,Евроремонт,,Вторичный рынок,1095.89,80000.0,69.3613186,41.3593213,True,0.047043362714095684
37942,4,68.0,0.0,0.0,3.0,Смежно-раздельная,Раздельный,1.0,Евроремонт,Панельный,Вторичный рынок,713.24,48500.0,69.20109048,41.27437232,True,0.0036526991790716665
37943,5,63.0,0.0,0.0,2.0,Раздельная,,0.0,,Панельный,Вторичный рынок,658.73,41500.0,69.24348,41.28218,True,0.02241700577686989
37944,4,70.0,12.0,0.0,3.0,Раздельная,Совмещенный,0.0,Евроремонт,,Вторичный рынок,742.86,52000.0,69.24319781,41.28026133,True,0.023080461729454882
37945,9,63.0,0.0,0.0,2.0,Раздельная,Раздельный,1.0,Евроремонт,Панельный,Вторичный рынок,711.11,44800.0,69.21812,41.32463,True,0.007452877699256863
37946,9,100.0,25.0,0.0,4.0,,,0.0,Средний,Кирпичный,Вторичный рынок,450.0,45000.0,69.24082,41.22246,True,0.05573658077958962
37947,9,73.0,0.0,0.0,2.0,Раздельная,Совмещенный,0.0,Авторский проект,Панельный,Вторичный рынок,986.3,72000.0,69.29648,41.27485,True,0.02013739546217117
37948,8,106.0,0.0,0.0,3.0,,2 санузла и более,0.0,Средний,,Новостройки,915.09,97000.0,69.28595,41.35389,True,0.0022476487714913067
37949,6,90.0,12.0,2.9,2.0,Раздельная,Совмещенный,1.0,Евроремонт,Кирпичный,Вторичный рынок,833.33,75000.0,69.34558107,41.33330754,True,0.019124871947706942
37950,0,0.0,0.0,0.0,0.0,,,0.0,,,Не указано,0.0,0.0,69.3161288,41.312536200000004,True,0.010391495863442415
37951,4,65.0,12.0,2.8,2.0,Раздельная,Раздельный,1.0,Авторский проект,Кирпичный,Вторичный рынок,769.23,50000.0,69.34586999999999,41.33612,True,0.020572223433542192
37952,4,66.0,0.0,2.9,2.0,Раздельная,Совмещенный,1.0,Евроремонт,Кирпичный,Вторичный рынок,1242.42,82000.0,69.2894429,41.3117006,True,0.008006321875234167
37953,4,72.0,12.0,2.8,3.0,Раздельная,Совмещенный,1.0,Евроремонт,Кирпичный,Вторичный рынок,736.11,53000.0,69.34586999999999,41.33612,True,0.020572223433542192
37954,4,34.0,0.0,0.0,1.0,,,0.0,Средний,Панельный,Вторичный рынок,676.47,23000.0,69.22457123,41.28323746,True,0.008876068943202083
37955,5,78.0,0.0,0.0,3.0,Раздельная,Раздельный,0.0,Авторский проект,Панельный,Вторичный рынок,589.74,46000.0,69.3496145,41.3480672,True,0.03080784459338348
37956,9,71.0,0.0,0.0,2.0,Раздельная,Раздельный,1.0,,Панельный,Вторичный рынок,492.96,35000.0,69.34586999999999,41.33612,True,0.020572223433542192
37957,4,63.0,0.0,0.0,2.0,Раздельная,Раздельный,0.0,Средний,,Вторичный рынок,626.98,39500.0,69.34400629,41.35192894,True,0.030302454378276607
37958,4,48.0,0.0,0.0,2.0,Смежная,Раздельный,0.0,Требует ремонта,Кирпичный,Вторичный рынок,697.92,33500.0,69.27937,41.2826,True,0.011700585284507316
37959,9,72.0,0.0,0.0,3.0,Раздельная,Раздельный,1.0,Требует ремонта,Панельный,Вторичный рынок,722.22,52000.0,69.20438,41.269870000000004,True,0.004690757934486118
37960,4,42.0,0.0,0.0,2.0,Смежная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,659.52,27700.0,69.27937,41.2826,True,0.011700585284507316
37961,9,72.0,0.0,0.0,3.0,Раздельная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,645.83,46500.0,69.27937,41.2826,True,0.011700585284507316
37962,7,83.0,0.0,0.0,2.0,,Раздельный,0.0,Средний,,Вторичный рынок,843.37,70000.0,69.27937,41.2826,True,0.011700585284507316
37963,4,70.0,0.0,0.0,3.0,Раздельная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,585.71,41000.0,69.20438,41.269870000000004,True,0.004690757934486118
37964,9,72.0,0.0,0.0,3.0,Раздельная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,638.89,46000.0,69.20438,41.269870000000004,True,0.004690757934486118
37965,9,50.0,12.0,2.8,2.0,Раздельная,Совмещенный,1.0,Евроремонт,Кирпичный,Вторичный рынок,1100.0,55000.0,69.29187905,41.30194139,True,0.011356394100006799
37966,5,40.0,0.0,0.0,1.0,Раздельная,Раздельный,1.0,,Панельный,Вторичный рынок,730.0,29200.0,69.24348,41.28218,True,0.02241700577686989
37967,9,73.0,0.0,0.0,3.0,,Раздельный,1.0,Средний,,Вторичный рынок,609.59,44500.0,69.20438,41.269870000000004,True,0.004690757934486118
37968,9,60.0,0.0,0.0,2.0,Раздельная,Совмещенный,0.0,Требует ремонта,,Вторичный рынок,850.0,51000.0,69.29648,41.27485,True,0.02013739546217117
37969,4,21.0,0.0,0.0,1.0,,Совмещенный,1.0,Евроремонт,Кирпичный,Вторичный рынок,738.1,15500.0,69.3502875,41.2858426,True,0.028654447738691177
